ROL_SII;NOMBRE;COMUNA;REGION;LAT;LON
"3812-1";"PEDRO MONTT 1606 COMUNA SANTIAGO - ISABEL RIQUELME 1651 COMUNA PEDRO AGUIRRE CERDA";"SANTIAGO";"13- REGION METROPOLITANA";"-33.47525332164512";"-70.65746934669124"
"3792-2";"PEDRO MONTT 1853 COMUNA SANTIAGO";"SANTIAGO";"13- REGION METROPOLITANA";"-33.47271977267675";"-70.65876200210917"
"159-1";"CATEDRAL 1150 COMUNA SANTIAGO";"SANTIAGO";"13- REGION METROPOLITANA";"-33.43798349463037";"-70.65328441563233"
"84-1";"TEATINOS 120 COMUNA SANTIAGO";"SANTIAGO";"13- REGION METROPOLITANA";"-33.4419137963737";"-70.65530982817803"
"NO TIENE";"MATUCANA 504 AL 508 - 510 AL 514 COMUNA SANTIAGO";"SANTIAGO";"13- REGION METROPOLITANA";"-33.44026713308688";"-70.6801046228356"
"284-28";"MAPOCHO 1524 AL 1550 COMUNA SANTIAGO";"SANTIAGO";"13- REGION METROPOLITANA";"-33.43128205481624";"-70.66018575542712"
"35-58";"TEATINOS 40 COMUNA SANTIAGO";"SANTIAGO";"13- REGION METROPOLITANA";"-33.443484074612854";"-70.65483406730124"
"36-7";"TEATINOS 56 COMUNA SANTIAGO";"SANTIAGO";"13- REGION METROPOLITANA";"-33.443033058442516";"-70.65511777700544"
"862-137";"VICUNA MACKENNA 94 - 96 COMUNA PROVIDENCIA";"PROVIDENCIA";"13- REGION METROPOLITANA";"-33.44115928857854";"-70.6336526152982"
"862-133";"VICUNA MACKENNA 84 ESQUINA VINA DEL MAR 7 COMUNA PROVIDENCIA";"PROVIDENCIA";"13- REGION METROPOLITANA";"-33.44070718107507";"-70.63389635276506"
"514-1";"MIGUEL CLARO 32 COMUNA PROVIDENCIA";"PROVIDENCIA";"13- REGION METROPOLITANA";"-33.43024021298728";"-70.62107664284096"
"1844-5";"LOS CLAVELES 2755 COMUNA PROVIDENCIA";"PROVIDENCIA";"13- REGION METROPOLITANA";"-33.427831724908515";"-70.59688844713376"
"3228-39";"ENRIQUE DEL PIANO 2058 ANTES 1880 COMUNA PROVIDENCIA";"PROVIDENCIA";"13- REGION METROPOLITANA";"-33.438836647820466";"-70.60595327692631"
"5962-5";"RAUL SILVA CASTRO 4747 COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.46516018583385";"-70.58233660277604"
"915-14";"EMILIO VAISSE 340-A COMUNA PROVIDENCIA";"PROVIDENCIA";"13- REGION METROPOLITANA";"-33.445281755825604";"-70.62760208199664"
"220-125";"PEREZ VALENZUELA 1543 COMUNA PROVIDENCIA";"PROVIDENCIA";"13- REGION METROPOLITANA";"-33.425590015085966";"-70.61976290794978"
"854-25";"VINA DEL MAR 16 COMUNA PROVIDENCIA";"PROVIDENCIA";"13- REGION METROPOLITANA";"-33.44044619831961";"-70.63373341431061"
"541-84";"LUIS THAYER OJEDA 43 DEPARTAMENTO 506 COMUNA PROVIDENCIA";"PROVIDENCIA";"13- REGION METROPOLITANA";"-33.41893863436483";"-70.60294704689557"
"2709-17";"ROMAN DIAZ 1061 DEPARTAMENTO 22 COMUNA PROVIDENCIA";"PROVIDENCIA";"13- REGION METROPOLITANA";"-33.43975413582553";"-70.6199488535381"
"506-43";"SALVADOR 364 COMUNA PROVIDENCIA";"PROVIDENCIA";"13- REGION METROPOLITANA";"-33.43714494255197";"-70.62391319767247"
"3220-227";"ANTONIO VARAS 1414 DEPARTAMENTO 182 COMUNA PROVIDENCIA";"PROVIDENCIA";"13- REGION METROPOLITANA";"-33.43945450666723";"-70.61323330446122"
"3212-4";"FRANCISCO BILBAO 1049 Y 1043 COMUNA PROVIDENCIA";"PROVIDENCIA";"13- REGION METROPOLITANA";"-33.440190865274886";"-70.6189024796172"
"190-10";"BELLAVISTA 0330 COMUNA PROVIDENCIA";"PROVIDENCIA";"13- REGION METROPOLITANA";"-33.43298469003918";"-70.63067129773475"
"2703-6";"DOCTOR TORRES BOONEN 511 - 517 COMUNA PROVIDENCIA";"PROVIDENCIA";"13- REGION METROPOLITANA";"-33.4405474133074";"-70.62596902927649"
"220-6; 220-7";"SANTA BEATRIZ 311 Y SANTA BEATRIZ 319 COMUNA PROVIDENCIA";"PROVIDENCIA";"13- REGION METROPOLITANA";"-33.42538681953743";"-70.61953347350726"
"NO TIENE";"PRIMERA TRANSVERSAL 991 (EX 990) COMUNA PADRE HURTADO";"PADRE HURTADO";"13- REGION METROPOLITANA";"-33.56630542792746";"-70.80074049772126"
"361-21";"LOS MAQUIS 1418 COMUNA PADRE HURTADO";"PADRE HURTADO";"13- REGION METROPOLITANA";"-33.56741005021955";"-70.80474362536133"
"317-22";"SAN FRANCISCO DE BORJA 101 ANTES 055 COMUNA PADRE HURTADO";"PADRE HURTADO";"13- REGION METROPOLITANA";"-33.572382275489346";"-70.82128665917213"
"4600-14";"JORGE ALESSANDRI RODRIGUEZ 8887 LOTE B COMUNA LO ESPEJO";"LO ESPEJO";"13- REGION METROPOLITANA";"-33.531602195003906";"-70.68445753805523"
"4228-1";"FERNANDEZ ALBANO 4537 HOY SALVADOR ALLENDE COMUNA LO ESPEJO";"LO ESPEJO";"13- REGION METROPOLITANA";"-33.51461432763868";"-70.69009462249127"
"4119-41";"26 SUR 03657 COMUNA LO ESPEJO";"LO ESPEJO";"13- REGION METROPOLITANA";"-33.51802437292642";"-70.69673079194246"
"838-905";"AVENIDA ISABEL RIQUELME ESQUINA CALLE PACIFICO COMUNA SAN JOAQUIN";"SAN JOAQUIN";"13- REGION METROPOLITANA";"-33.479526625586644";"-70.63715022444595"
"751-43";"SANTA JULIA 1111 COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.529648383792114";"-70.60832344490993"
"27957-25";"PUERTO EDEN COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.552532593929";"-70.61206325873526"
"1292-3";"EL ULMO 1185 COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.517228711477195";"-70.59339154563547"
"3610-17";"LOS NARDOS 10920-C SITIO 33 COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.558021239355625";"-70.58147237693"
"1079-4";"SAN PEDRO 1231 LOTE 4 COMUNA PUENTE ALTO";"PUENTE ALTO";"13- REGION METROPOLITANA";"-33.62350711551559";"-70.58926633386416"
"1248-1";"FROILAN LAGOS SEPULVEDA EX EL PARQUE COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.51407211535573";"-70.59858688643965"
"3019-25";"QUINCHAO 1468 COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.55125083236797";"-70.60637322820713"
"251-23";"RUPANCO 202 COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.521622099725185";"-70.60674880164615"
"3415-1";"JULIO CESAR 10905 COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.56014366848656";"-70.60597585946107"
"3597-799";"CAMINO NIDO DE AGUILAS 14557 LOTE 2A COMUNA LO BARNECHEA";"LO BARNECHEA";"13- REGION METROPOLITANA";"-33.34761754550514";"-70.50335016145041"
"699-288";"PASAJE TOLEDO (FRENTE) COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.52936623458954";"-70.59638170883377"
"3708-9";"JOSE MANUEL INFANTE 1333 CASA 7 COMUNA PROVIDENCIA";"PROVIDENCIA";"13- REGION METROPOLITANA";"-33.44331448871493";"-70.62047861659704"
"1553-124";"SANTA AMALIA 0161 DEPARTAMENTO 105 COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.54314662588835";"-70.59208296233528"
"3140-1";"OHIGGINS 948 DEPARTAMENTO 101 COMUNA SAN BERNARDO";"SAN BERNARDO";"13- REGION METROPOLITANA";"-33.59030074992701";"-70.70964679269731"
"1101-2";"LIRCAY 9000 COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.537234946848926";"-70.60065376465236"
"3335-15";"JOHN ADAMS COMUNA LO PRADO";"LO PRADO";"13- REGION METROPOLITANA";"-33.45220987273515";"-70.73018333454776"
"833-60";"ANCUD 8638 COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.53448582046073";"-70.59614475265492"
"819-12";"LONGAVI 628 COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.533530158258685";"-70.60029504754684"
"NO TIENE";"SANTA JULIA PONIENTE COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.53244781681326";"-70.5976609514917"
"NO TIENE";"BACTEREOLOGICO ESQUINA SAN PEDRO COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.55528798770801";"-70.58133040928938"
"536-15";"CHACON ZAMORA 6997 VILLA LOS COPIHUES COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.517415276414035";"-70.57985441507522"
"796-56";"LAS HIGUERAS COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.514925841290015";"-70.56153637011792"
"3600-31";"GUILLERMO BLEST GANA 10841 COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.55724521823541";"-70.58014261136951"
"12292-76";"TRONCAL SAN FRANCISCO COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.56665221455174";"-70.5986494500795"
"2516-39";"SANTA AMALIA 1022 COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.541631272771546";"-70.57926875308985"
"3095-91";"MARIA ELENA COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.561881568578045";"-70.60064918137962"
"3140-2";"OHIGGINS 948 DEPARTAMENTO 102 COMUNA SAN BERNARDO";"SAN BERNARDO";"13- REGION METROPOLITANA";"-33.59018446775291";"-70.70957950230604"
"2851-57";"PORVENIR 630 DEPARTAMENTO 202 COMUNA SANTIAGO";"SANTIAGO";"13- REGION METROPOLITANA";"-33.4572125468054";"-70.64202421373643"
"793-11";"ACONCAGUA 8289 COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.53066986522886";"-70.60791237536694"
"6972-11";"LAS ENCINAS 8317 COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.52766867664283";"-70.56416716053552"
"1382-2";"YOKOHAMA 6865 COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.517406911333445";"-70.5923593527787"
"759-7";"GENERAL LAS HERAS COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.53303629612177";"-70.60483916118655"
"5461-3";"MARTIN DE SOLIS 14260 COMUNA SAN BERNARDO";"SAN BERNARDO";"13- REGION METROPOLITANA";"-33.590200702285614";"-70.68319455020136"
"3140-3";"OHIGGINS 948 DEPARTAMENTO 201 COMUNA SAN BERNARDO";"SAN BERNARDO";"13- REGION METROPOLITANA";"-33.590051220374335";"-70.70944451038777"
"NO TIENE";"EL APERO COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.56113742029964";"-70.61024956801101"
"1189-1";"SOTERO DEL RIO 953 COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.53931317172419";"-70.60468406624312"
"904-34";"MARIN 0193 DEPARTAMENTO 122 COMUNA PROVIDENCIA";"PROVIDENCIA";"13- REGION METROPOLITANA";"-33.444774181044245";"-70.62924821189316"
"710-33";"VOLCAN CALBUCO 5850 COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.51364214495723";"-70.56677480995168"
"4129-5";"CHACAYAL 1193 COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.560627741695356";"-70.59846801162969"
"2444-11";"PERU 9053 COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.53722464627021";"-70.58719247179967"
"2456-16";"ESTADOS UNIDOS 1104 COMUNA CERRO NAVIA";"CERRO NAVIA";"13- REGION METROPOLITANA";"-33.43595393437477";"-70.7381010287828"
"3005-1";"JUAN CHACON CORONA 7208 COMUNA CERRO NAVIA";"CERRO NAVIA";"13- REGION METROPOLITANA";"-33.423975715524705";"-70.73845906269288"
"3287-6";"PASAJE MALAQUITAS 2169 COMUNA CERRO NAVIA";"CERRO NAVIA";"13- REGION METROPOLITANA";"-33.41773962633132";"-70.72527745191411"
"2363-17";"SANTA TERESA DE LOS ANDES 1431 SITIO 30 COMUNA CERRO NAVIA";"CERRO NAVIA";"13- REGION METROPOLITANA";"-33.428348167003655";"-70.73936807689086"
"2635-25";"LOYOLA 6277 COMUNA CERRO NAVIA";"CERRO NAVIA";"13- REGION METROPOLITANA";"-33.43634655250884";"-70.72364012565245"
"4231-4";"SADO 7965 LOTE 1 COMUNA CERRO NAVIA";"CERRO NAVIA";"13- REGION METROPOLITANA";"-33.41947277322372";"-70.75085615081049"
"2776-16";"NAPOLES 1433 A-B COMUNA CERRO NAVIA";"CERRO NAVIA";"13- REGION METROPOLITANA";"-33.42849803350486";"-70.73355646530923"
"3503-1";"5 DE FEBRERO 413 COMUNA CERRO NAVIA";"CERRO NAVIA";"13- REGION METROPOLITANA";"-33.417270690715256";"-70.72871707774581"
"2646-21";"LEONOR DE LA CORTE 6647 COMUNA CERRO NAVIA";"CERRO NAVIA";"13- REGION METROPOLITANA";"-33.433715757075";"-70.72828459557059"
"2484-9";"GABRIELA MISTRAL 1254 COMUNA CERRO NAVIA";"CERRO NAVIA";"13- REGION METROPOLITANA";"-33.432370087581106";"-70.73643405439387"
"567-88";"JUAREZ LARGA 760 LOTE 3 COMUNA RECOLETA";"RECOLETA";"13- REGION METROPOLITANA";"-33.42609650496553";"-70.64859058643322"
"1768-2";"VERA 473 COMUNA RECOLETA";"RECOLETA";"13- REGION METROPOLITANA";"-33.419313429665955";"-70.64213572905203"
"3735-34";"RECOLETA 2646-2774 LOTE UNO A COMUNA RECOLETA";"RECOLETA";"13- REGION METROPOLITANA";"-33.4016234560541";"-70.64458652591199"
"6048-26";"COBRE 3672 COMUNA RECOLETA";"RECOLETA";"13- REGION METROPOLITANA";"-33.391409234449135";"-70.63886323407164"
"4082-2";"REINA DE CHILE 349 COMUNA RECOLETA";"RECOLETA";"13- REGION METROPOLITANA";"-33.402920132458725";"-70.62796051812937"
"3908-19";"MUNOZ GAMERO 972 COMUNA RECOLETA";"RECOLETA";"13- REGION METROPOLITANA";"-33.40072897384748";"-70.65127881621994"
"4246-26";"BERLIN 878 MANZANA F COMUNA SAN MIGUEL";"SAN MIGUEL";"13- REGION METROPOLITANA";"-33.49456830927869";"-70.64875069621587"
"78-2";"BELLAVISTA 180 COMUNA RECOLETA";"RECOLETA";"13- REGION METROPOLITANA";"-33.43407881563991";"-70.64150651449178"
"98-8";"ENRIQUE HERRERA BRICENO LOCAL 826 COMUNA TALAGANTE";"TALAGANTE";"13- REGION METROPOLITANA";"-33.660860266548966";"-70.91996969036794"
"4036-4";"MUNOZ GAMERO 574 COMUNA RECOLETA";"RECOLETA";"13- REGION METROPOLITANA";"-33.40120887396909";"-70.64204762583728"
"74-81";"BELLAVISTA 256 PISO 1 DEPARTAMENTO 3 COMUNA RECOLETA";"RECOLETA";"13- REGION METROPOLITANA";"-33.433429963593845";"-70.64344259959107"
"2975-9";"CAMPINO 2077 SITIO 4 COMUNA RECOLETA";"RECOLETA";"13- REGION METROPOLITANA";"-33.408388332495946";"-70.63679054040689"
"3071-21";"ALBANO 2151 COMUNA RECOLETA";"RECOLETA";"13- REGION METROPOLITANA";"-33.40763869430668";"-70.63882428145916"
"478-70";"BOMBERO NUNEZ 360 COMUNA RECOLETA";"RECOLETA";"13- REGION METROPOLITANA";"-33.429639166802076";"-70.63889749762171"
"2376-7";"DESIDERIO LEMUS 0143 COMUNA RECOLETA";"RECOLETA";"13- REGION METROPOLITANA";"-33.41562830588185";"-70.6376688394494"
"3422-69";"GABRIEL PALMA 818 COMUNA RECOLETA";"RECOLETA";"13- REGION METROPOLITANA";"-33.402507856250224";"-70.64821849121697"
"467-20";"NUEVA RENGIFO 387 COMUNA RECOLETA";"RECOLETA";"13- REGION METROPOLITANA";"-33.42857306056883";"-70.6480617088255"
"3193-11";"ANTONIA PRADO 0603 COMUNA RECOLETA";"RECOLETA";"13- REGION METROPOLITANA";"-33.40709401060003";"-70.62480988531995"
"3376-12";"EL ROBLE 0171 COMUNA RECOLETA";"RECOLETA";"13- REGION METROPOLITANA";"-33.40488780119292";"-70.63169848248285"
"2278-14";"ELCIRA LEMUS 0335 SITIO 75 COMUNA RECOLETA";"RECOLETA";"13- REGION METROPOLITANA";"-33.41551001308241";"-70.63478928685251"
"1268-1";"SANTOS DUMONT 505 COMUNA RECOLETA";"RECOLETA";"13- REGION METROPOLITANA";"-33.421688386310514";"-70.6435302430691"
"3140-6";"OHIGGINS 948 DEPARTAMENTO 302 COMUNA SAN BERNARDO";"SAN BERNARDO";"13- REGION METROPOLITANA";"-33.589929148174825";"-70.70937421366908"
"3542-14";"MONTECARMELO 734 COMUNA SAN MIGUEL";"SAN MIGUEL";"13- REGION METROPOLITANA";"-33.49318357574133";"-70.64289292499396"
"2114-43";"AURORA DE CHILE 2768 COMUNA INDEPENDENCIA";"INDEPENDENCIA";"13- REGION METROPOLITANA";"-33.41343703142321";"-70.67283004105062"
"11018";"PARQUE DE LA FAMILIA COMUNA QUINTA NORMAL";"QUINTA NORMAL";"13- REGION METROPOLITANA";"-33.424330702880496";"-70.67992231009009"
"1024-47";"GAMERO 2042 DEPARTAMENTO 2042 A COMUNA INDEPENDENCIA";"INDEPENDENCIA";"13- REGION METROPOLITANA";"-33.42241511086122";"-70.6668253585503"
"3049-45";"SANTA LAURA 1290 COMUNA INDEPENDENCIA";"INDEPENDENCIA";"13- REGION METROPOLITANA";"-33.40576051952997";"-70.65829724060501"
"2857-6";"GENERAL SAAVEDRA 1159 COMUNA INDEPENDENCIA";"INDEPENDENCIA";"13- REGION METROPOLITANA";"-33.40894796232702";"-70.65584698844161"
"1317-24";"SALOMON SACK 400 PISO 1 DEPARTAMENTO 14 COMUNA INDEPENDENCIA";"INDEPENDENCIA";"13- REGION METROPOLITANA";"-33.4198534804279";"-70.67073204311004"
"331-2";"GANDARILLAS 115 COMUNA PUENTE ALTO";"PUENTE ALTO";"13- REGION METROPOLITANA";"-33.607147882049375";"-70.57926824804565"
"3356-3";"EINSTEIN 1237 ANTES CENTENARIO 947 LOTE A Y B COMUNA INDEPENDENCIA";"INDEPENDENCIA";"13- REGION METROPOLITANA";"-33.402779425312794";"-70.65834013184256"
"2437-5";"INGLATERRA 1575 ANTES 1405 COMUNA INDEPENDENCIA";"INDEPENDENCIA";"13- REGION METROPOLITANA";"-33.41202281624616";"-70.66218363882429"
"3356-2";"EINSTEIN 1227 COMUNA INDEPENDENCIA";"INDEPENDENCIA";"13- REGION METROPOLITANA";"-33.4027360738983";"-70.65818748042443"
"2148-23";"LUIS ENRIQUE MONTT 1121 LOTE 16 COMUNA INDEPENDENCIA";"INDEPENDENCIA";"13- REGION METROPOLITANA";"-33.41407789985613";"-70.6562125308381"
"819-17";"CONSTANTINO 589 COMUNA QUINTA NORMAL";"QUINTA NORMAL";"13- REGION METROPOLITANA";"-33.44548353081687";"-70.6959248886715"
"4624-29";"ROSARIO VARELA 4698 MANZANA E LOTE 80119 COMUNA QUINTA NORMAL";"QUINTA NORMAL";"13- REGION METROPOLITANA";"-33.41422219060667";"-70.69918323156303"
"4755-45";"SANTA EDELMIRA 6450 COMUNA QUINTA NORMAL";"QUINTA NORMAL";"13- REGION METROPOLITANA";"-33.41145122368064";"-70.71469212970267"
"4935-4";"PLATON 5055 COMUNA QUINTA NORMAL";"QUINTA NORMAL";"13- REGION METROPOLITANA";"-33.41081506178839";"-70.70449735079033"
"4034-33";"LOTE 1A COMUNA QUINTA NORMAL";"QUINTA NORMAL";"13- REGION METROPOLITANA";"-33.411813364971245";"-70.72119592657675"
"1323-25";"CARLOS PEZOA VELIZ 851 COMUNA QUINTA NORMAL";"QUINTA NORMAL";"13- REGION METROPOLITANA";"-33.44209457655864";"-70.69864492462749"
"4622-18";"DOCTOR JORGE WALLS 4580 MANZANA W LOTE CB COMUNA QUINTA NORMAL";"QUINTA NORMAL";"13- REGION METROPOLITANA";"-33.414826271883484";"-70.69721862977597"
"4044-34";"LOTE 1B COMUNA QUINTA NORMAL";"QUINTA NORMAL";"13- REGION METROPOLITANA";"-33.41145786695183";"-70.72062280601071"
"1613-8";"CORONEL ROBLES 1131 ESQUINA SAN PABLO COMUNA QUINTA NORMAL";"QUINTA NORMAL";"13- REGION METROPOLITANA";"-33.43787770562158";"-70.69197670071605"
"4055-35";"LOTE 1C COMUNA QUINTA NORMAL";"QUINTA NORMAL";"13- REGION METROPOLITANA";"-33.410811641635554";"-70.7186906588252"
"4044-37";"COSTANERA SUR LOTE 3 COMUNA QUINTA NORMAL";"QUINTA NORMAL";"13- REGION METROPOLITANA";"-33.40835576506976";"-70.70872185191115"
"4044-38";"COSTANERA SUR LOTE 4 COMUNA QUINTA NORMAL";"QUINTA NORMAL";"13- REGION METROPOLITANA";"-33.41287105731846";"-70.69766199820647"
"1523-1";"SAN PABLO 4660 LOTE D COMUNA QUINTA NORMAL";"QUINTA NORMAL";"13- REGION METROPOLITANA";"-33.43963784814299";"-70.69871711782679"
"93-2";"MAPOCHO 3885 LOTE B COMUNA QUINTA NORMAL";"QUINTA NORMAL";"13- REGION METROPOLITANA";"-33.43186167738503";"-70.68752540535479"
"2150-1";"SAN JOSE 1053 Y BELISARIO PRATS 1587 COMUNA INDEPENDENCIA";"INDEPENDENCIA";"13- REGION METROPOLITANA";"-33.41334069203331";"-70.653417104445"
"3414-19";"GENERAL NOVOA 4220 COMUNA QUINTA NORMAL";"QUINTA NORMAL";"13- REGION METROPOLITANA";"-33.4281163157755";"-70.6922433115667"
"3924-10";"CARRASCAL 4696 ANTES 4760 COMUNA QUINTA NORMAL";"QUINTA NORMAL";"13- REGION METROPOLITANA";"-33.42188766767894";"-70.69828731719609"
"4044-36";"COSTANERA SUR LOTE 2 COMUNA QUINTA NORMAL";"QUINTA NORMAL";"13- REGION METROPOLITANA";"-33.40920275681471";"-70.71357240939962"
"1414-23";"APOSTOL SANTIAGO 878 COMUNA QUINTA NORMAL";"QUINTA NORMAL";"13- REGION METROPOLITANA";"-33.439615786448954";"-70.6920805025852"
"3514-46";"JOAQUIN WALKER MARTINEZ ESQUINA PASAJE CINTOLESI 4244 COMUNA QUINTA NORMAL";"QUINTA NORMAL";"13- REGION METROPOLITANA";"-33.42742592095984";"-70.69215938800782"
"152-2";"VICENTE REYES 198 LOTE 2 COMUNA MAIPU";"MAIPU";"13- REGION METROPOLITANA";"-33.52384600858638";"-70.75411926908896"
"155-34";"RAMON FREIRE 875 COMUNA MAIPU";"MAIPU";"13- REGION METROPOLITANA";"-33.51907570861362";"-70.75691269743291"
"787-22";"LAS PERDICES 1378 SITIO 86 COMUNA MAIPU";"MAIPU";"13- REGION METROPOLITANA";"-33.521200568604414";"-70.77673147710188"
"6015-119";"PARQUE CENTRAL ORIENTE COMUNA MAIPU";"MAIPU";"13- REGION METROPOLITANA";"-33.55425802921545";"-70.79398662158586"
"1165-3";"RINCONADA SIN NUMERO MANZANA 21 LOTE A PRIMA COMUNA MAIPU";"MAIPU";"13- REGION METROPOLITANA";"-33.50816375599847";"-70.77421541887634"
"650-8";"RAFAEL RIESCO BERNALES 257 COMUNA MAIPU";"MAIPU";"13- REGION METROPOLITANA";"-33.496413677394216";"-70.75434363258142"
"54-14";"5 DE ABRIL ALTURA 447 LOTE Z-1 COMUNA MAIPU";"MAIPU";"13- REGION METROPOLITANA";"-33.51004144707905";"-70.76291253334631"
"173-40";"CUATRO ALAMOS 215 PARCELA 24 A COMUNA MAIPU";"MAIPU";"13- REGION METROPOLITANA";"-33.51647250547333";"-70.75414022693424"
"54-70";"5 DE ABRIL 449 LOTE Y-1 COMUNA MAIPU";"MAIPU";"13- REGION METROPOLITANA";"-33.51001287309557";"-70.76300908340245"
"7493-11";"ANTOFAGASTA 2240 DEPARTAMENTO 203 COMUNA MAIPU";"MAIPU";"13- REGION METROPOLITANA";"-33.51090452977378";"-70.79656702814066"
"976-1";"CAMINO A MELIPILLA 9229 COMUNA MAIPU";"MAIPU";"13- REGION METROPOLITANA";"-33.51208293514414";"-70.72929190378348"
"213-3";"ALFA DE LA CRUZ 8564 COMUNA PUDAHUEL";"PUDAHUEL";"13- REGION METROPOLITANA";"-33.46107863771891";"-70.75410021395368"
"212-4";"CIGNUS 8575 COMUNA PUDAHUEL";"PUDAHUEL";"13- REGION METROPOLITANA";"-33.46139316747018";"-70.75480120617406"
"212-3";"CASTOR 259 COMUNA PUDAHUEL";"PUDAHUEL";"13- REGION METROPOLITANA";"-33.461353955980634";"-70.7550308453427"
"1806-1";"TEHUANTEPEC 1040 COMUNA PUDAHUEL";"PUDAHUEL";"13- REGION METROPOLITANA";"-33.4388537198907";"-70.74458573491128"
"3752-7";"EL SOL 754 COMUNA PUDAHUEL";"PUDAHUEL";"13- REGION METROPOLITANA";"-33.44544537412289";"-70.75203358034743"
"2596-58";"DIAGONAL PONIENTE 9129 COMUNA PUDAHUEL";"PUDAHUEL";"13- REGION METROPOLITANA";"-33.42875120851676";"-70.76293995166064"
"2559-13";"SERRANO 1266 COMUNA PUDAHUEL";"PUDAHUEL";"13- REGION METROPOLITANA";"-33.435128983674275";"-70.76734362509508"
"2571-13";"MARIA ANGELICA 9458 MANZANA H LOTE 8 COMUNA PUDAHUEL";"PUDAHUEL";"13- REGION METROPOLITANA";"-33.43528205373889";"-70.76824100772495"
"3829-12";"EL COBRE 8686 DEPARTAMENTO 34 COMUNA PUDAHUEL";"PUDAHUEL";"13- REGION METROPOLITANA";"-33.44619009477072";"-70.75367411699048"
"3747-1";"EL COBRE 8605 LOTE A Y EL SALITRE 748 LOTE B COMUNA PUDAHUEL";"PUDAHUEL";"13- REGION METROPOLITANA";"-33.44552794093131";"-70.75099867448158"
"607-68";"LOS MARES 8525 COMUNA PUDAHUEL";"PUDAHUEL";"13- REGION METROPOLITANA";"-33.46520339376297";"-70.75390212087898"
"383-6";"LA ESTRELLA ENTRE PASAJE MAR NEGRO Y OCEANO ATLANTICO LOTE B COMUNA PUDAHUEL";"PUDAHUEL";"13- REGION METROPOLITANA";"-33.46285197117181";"-70.75258588503921"
"2065-33";"DIAGONAL SUR 8880 COMUNA PUDAHUEL";"PUDAHUEL";"13- REGION METROPOLITANA";"-33.434540889399265";"-70.75497475253714"
"1866-1";"RIO ATRATOS 8448 COMUNA PUDAHUEL";"PUDAHUEL";"13- REGION METROPOLITANA";"-33.43472374834859";"-70.74320026716396"
"2001-1";"HERALDICA 8897 COMUNA PUDAHUEL";"PUDAHUEL";"13- REGION METROPOLITANA";"-33.43785016892459";"-70.75666479940229"
"383-7";"LA ESTRELLA ENTRE PASAJE MAR NEGRO Y OCEANO ATLANTICO LOTE A COMUNA PUDAHUEL";"PUDAHUEL";"13- REGION METROPOLITANA";"-33.46249457446019";"-70.75247427945594"
"383-2";"MAR DEL JAPON 210 COMUNA PUDAHUEL";"PUDAHUEL";"13- REGION METROPOLITANA";"-33.462956933343314";"-70.75215905376027"
"5702-13";"FEDERICO ERRAZURIZ 788 LOTE 5-B COMUNA PUDAHUEL";"PUDAHUEL";"13- REGION METROPOLITANA";"-33.443181575242406";"-70.76430693108574"
