REGION;COMUNA;ROL_SII;NOMBRE;SUP_M2;MODO;TIER;VALOR_UF;VALOR_USD
"Antofagasta";"ANTOFAGASTA";"539-3";"AVELINO CONTARDO 1526 SITIO 158-A POBLACION VILLA ESMERALDA COMUNA ANTOFAGASTA";"192";"CONCESION GRATUITA";"2-posible";"2880";"122500"
"Antofagasta";"ANTOFAGASTA";"1157-21";"CALLE BELLAVISTA 3763 LOTE 57 COMUNA ANTOFAGASTA";"190";"ARRENDAMIENTO";"2-posible";"2851";"121267"
"Antofagasta";"MEJILLONES";"5128-3";"LOCALIDAD DE MICHILLA SIN NUMERO COMUNA MEJILLONES";"560";"CONCESION GRATUITA";"2-posible";"2800";"119097"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3614-1";"SITIO 12 MANZANA L CALLE HUAYTIQUINA S/N LOCALIDAD DE TOCONAO COMUNA DE SAN PEDRO DE ATACAMA";"694";"CONCESION GRATUITA";"2-posible";"2777";"118119"
"Antofagasta";"MEJILLONES";"101-301";"BALNEARIO ALTOS HORNITOS SITIO 301 COMUNA MEJILLONES";"555";"ARRENDAMIENTO";"2-posible";"2776";"118076"
"Antofagasta";"OLLAGUE";"3429-4";"SITIO 3 MANZANA P COMUNA OLLAGUE";"2742";"CONCESION GRATUITA";"2-posible";"2742";"116630"
"Antofagasta";"ANTOFAGASTA";"867-29";"MANZANA T SITIO 29 POBLACION AMPLIACION MIRAMAR 4 COMUNA ANTOFAGASTA";"180";"CONCESION GRATUITA";"2-posible";"2700";"114844"
"Antofagasta";"ANTOFAGASTA";"1303-19";"PASAJE SAUSALITO 686 MANZANA 46 SITIO 46 COMUNA ANTOFAGASTA";"180";"ARRENDAMIENTO";"2-posible";"2700";"114844"
"Antofagasta";"SAN PEDRO DE ATACAMA";"4302-6";"SITIO 6 MANZANA C SECTOR ADUANA COMUNA SAN PEDRO DE ATACAMA";"629";"ARRENDAMIENTO";"2-posible";"2518";"107102"
"Antofagasta";"TOCOPILLA";"327-27";"AL SURESTE DE LA CIUDAD DE TOCOPILLA COMUNA TOCOPILLA";"625";"ARRENDAMIENTO";"2-posible";"2500";"106337"
"Antofagasta";"CALAMA";"6078-2";"SITIO 2 MANZANA G EL VERGEL COMUNA CALAMA";"307";"ARRENDAMIENTO";"2-posible";"2452";"104295"
"Antofagasta";"CALAMA";"887-30";"CALLE VARGAS 2201 COMUNA CALAMA";"301";"CONCESION GRATUITA";"2-posible";"2408";"102424"
"Tarapacá";"IQUIQUE";"PREASIGNADO";"PASAJE BOTES SIN NUMERO COMUNA IQUIQUE";"200";"EN USO RECUPERABLE (texto)";"2-posible";"2400";"102083"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3760-469";"PUEBLO DE PEINE SIN NUMERO COMUNA SAN PEDRO DE ATACAMA";"599";"CONCESION GRATUITA";"2-posible";"2397";"101956"
"Antofagasta";"ANTOFAGASTA";"513-1";"HERMOGENES ALFARO 1138 COMUNA ANTOFAGASTA";"160";"CONCESION GRATUITA";"2-posible";"2394";"101828"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3463-19";"PUEBLO DE SAN PEDRO DE ATACAMA COMUNA SAN PEDRO DE ATACAMA";"591";"CONCESION GRATUITA";"2-posible";"2363";"100510"
"Antofagasta";"CALAMA";"6079-2";"SITIO 2 MANZANA H EL VERGEL COMUNA CALAMA";"292";"ARRENDAMIENTO";"2-posible";"2332";"99191"
"Antofagasta";"MEJILLONES";"101-152";"HORNITOS 461 SITIO 47 COMUNA MEJILLONES";"465";"ARRENDAMIENTO";"2-posible";"2325";"98893"
"Antofagasta";"MEJILLONES";"8001-6";"LOCALIDAD DE MICHILLA SIN NUMERO COMUNA MEJILLONES";"464";"CONCESION GRATUITA";"2-posible";"2321";"98723"
"Antofagasta";"MARIA ELENA";"333-1";"PUEBLO DE QUILLAGUA SITIO 144 COMUNA MARIA ELENA";"1156";"CONCESION GRATUITA";"2-posible";"2312";"98340"
"Antofagasta";"SIERRA GORDA";"6319-2";"LOTE B LOCALIDAD DE BAQUEDANO COMUNA SIERRA GORDA";"1146";"CONCESION GRATUITA";"2-posible";"2292";"97490"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3517-5";"POBLACION CONDE DUQUE SITIO 5 MANZANA C COMUNA SAN PEDRO DE ATACAMA";"570";"CONCESION GRATUITA";"2-posible";"2281";"97022"
"Antofagasta";"SAN PEDRO DE ATACAMA";"NO ENROLADO";"SITIO 8 MANZANA C SECTOR ADUANA COMUNA SAN PEDRO DE ATACAMA";"566";"ARRENDAMIENTO";"2-posible";"2264";"96299"
"Antofagasta";"TALTAL";"4002-11";"PORTEZUELO LAS BOMBAS COMUNA TALTAL";"750";"CONCESION A TITULO ONEROSO";"2-posible";"2250";"95703"
"Antofagasta";"CALAMA";"6080-8";"SITIO 8 MANZANA I EL VERGEL COMUNA CALAMA";"281";"ARRENDAMIENTO";"2-posible";"2247";"95576"
"Antofagasta";"SIERRA GORDA";"6309-5";"SITIO 5 MANZANA 8 BAQUEDANO COMUNA SIERRA GORDA";"1123";"CONCESION GRATUITA";"2-posible";"2247";"95576"
"Antofagasta";"ANTOFAGASTA";"448-3";"CALLE EDUARDO ORCHARD LOTE B POBLACION LA FAVORECEDORA COMUNA ANTOFAGASTA";"150";"CONCESION GRATUITA";"2-posible";"2244";"95448"
"Antofagasta";"SAN PEDRO DE ATACAMA";"4304-4";"SITIO 7 MANZANA E SECTOR ADUANA COMUNA SAN PEDRO DE ATACAMA";"556";"ARRENDAMIENTO";"2-posible";"2225";"94640"
"Antofagasta";"OLLAGUE";"3426-1";"LOTE A SIN NUMERO PUEBLO DE OLLAGUE COMUNA OLLAGUE";"2218";"CONCESION GRATUITA";"2-posible";"2218";"94342"
"Antofagasta";"CALAMA";"6080-7";"SITIO 7 MANZANA I EL VERGEL COMUNA CALAMA";"277";"ARRENDAMIENTO";"2-posible";"2217";"94300"
"Antofagasta";"CALAMA";"6080-1";"SITIO 1 MANZANA I EL VERGEL COMUNA CALAMA";"275";"ARRENDAMIENTO";"2-posible";"2200";"93576"
"Antofagasta";"SAN PEDRO DE ATACAMA";"4504-5";"MANZANA E SITIO 9 LOTEO VILLA ALTO MIRADOR COMUNA SAN PEDRO DE ATACAMA";"540";"ARRENDAMIENTO";"2-posible";"2160";"91875"
"Antofagasta";"SAN PEDRO DE ATACAMA";"4504-14";"MANZANA E SITIO 16 LOTEO VILLA ALTO MIRADOR COMUNA SAN PEDRO DE ATACAMA";"540";"ARRENDAMIENTO";"2-posible";"2160";"91875"
"Antofagasta";"CALAMA";"6080-2";"SITIO 2 MANZANA I EL VERGEL COMUNA CALAMA";"269";"ARRENDAMIENTO";"2-posible";"2153";"91577"
"Antofagasta";"CALAMA";"6080-5";"SITIO 5 MANZANA I EL VERGEL COMUNA CALAMA";"261";"ARRENDAMIENTO";"2-posible";"2092";"88983"
"Antofagasta";"CALAMA";"6080-4";"SITIO 4 MANZANA I EL VERGEL COMUNA CALAMA";"259";"ARRENDAMIENTO";"2-posible";"2070";"88047"
"Antofagasta";"MEJILLONES";"101-306";"BALNEARIO HORNITOS SITIO 306 COMUNA MEJILLONES";"414";"ARRENDAMIENTO";"2-posible";"2068";"87962"
"Antofagasta";"SAN PEDRO DE ATACAMA";"4508-2";"MANZANA L SITIO 2 LOTEO VILLA ALTO MIRADOR COMUNA SAN PEDRO DE ATACAMA";"514";"ARRENDAMIENTO";"2-posible";"2056";"87451"
"Antofagasta";"SAN PEDRO DE ATACAMA";"4514-9";"VILLA ALGARROBO MANZANA K SITIO 13 COMUNA SAN PEDRO DE ATACAMA";"512";"ARRENDAMIENTO";"2-posible";"2048";"87111"
"Antofagasta";"SIERRA GORDA";"6330-5";"CALLE JAIME GUZMAN COMUNA SIERRA GORDA";"1022";"CONCESION GRATUITA";"2-posible";"2044";"86941"
"Antofagasta";"SAN PEDRO DE ATACAMA";"4103-18";"SITIO 4 MANZANA C POBLACION ALTO JAMA COMUNA SAN PEDRO DE ATACAMA";"506";"ARRENDAMIENTO";"2-posible";"2023";"86048"
"Antofagasta";"CALAMA";"6080-3";"SITIO 3 MANZANA I EL VERGEL COMUNA CALAMA";"252";"ARRENDAMIENTO";"2-posible";"2015";"85707"
"Antofagasta";"SAN PEDRO DE ATACAMA";"4104-7";"SITIO 7 MANZANA D POBLACION ALTO JAMA SECTOR ADUANA COMUNA SAN PEDRO DE ATACAMA";"503";"ARRENDAMIENTO";"2-posible";"2011";"85537"
"Antofagasta";"CALAMA";"6080-6";"SITIO 6 MANZANA I EL VERGEL COMUNA CALAMA";"251";"ARRENDAMIENTO";"2-posible";"2010";"85495"
"Antofagasta";"SAN PEDRO DE ATACAMA";"4103-14";"SITIO 11 MANZANA C POBLACION ALTO JAMA SECTOR ADUANA COMUNA SAN PEDRO DE ATACAMA";"502";"ARRENDAMIENTO";"2-posible";"2007";"85367"
"Tarapacá";"IQUIQUE";"551-22";"CALLE BARROS ARANA 1196 COMUNA IQUIQUE";"167";"EN USO RECUPERABLE (texto)";"2-posible";"2005";"85282"
"Antofagasta";"ANTOFAGASTA";"1527-31";"POBLACION BARRIO NORTE MANZANA I SITIO 7-E COMUNA ANTOFAGASTA";"134";"CONCESION GRATUITA";"2-posible";"2003";"85197"
"Antofagasta";"MEJILLONES";"101-159";"BALNEARIO HORNITOS SITIO 40 COMUNA MEJILLONES";"400";"ARRENDAMIENTO";"2-posible";"2000";"85069"
"Antofagasta";"SIERRA GORDA";"6322-8";"LOTE A SALVADOR ALLENDE SIN NUMERO COMUNA SIERRA GORDA";"999";"CONCESION GRATUITA";"2-posible";"1997";"84942"
"Antofagasta";"MEJILLONES";"5128-5";"LOCALIDAD DE MICHILLA SIN NUMERO COMUNA MEJILLONES";"388";"CONCESION GRATUITA";"2-posible";"1938";"82432"
"Antofagasta";"MEJILLONES";"101-305";"SITIO 305 BALNEARIO ALTOS HORNITOS COMUNA MEJILLONES";"380";"ARRENDAMIENTO";"2-posible";"1898";"80731"
"Antofagasta";"MARIA ELENA";"307-1";"PUEBLO DE QUILLAGUA COMUNA MARIA ELENA";"946";"CONCESION GRATUITA";"2-posible";"1892";"80476"
"Antofagasta";"ANTOFAGASTA";"911-8";"MIRAFLORES SITIO 178 POBLACION MIRAMAR COMUNA ANTOFAGASTA";"126";"CONCESION GRATUITA";"2-posible";"1890";"80391"
"Antofagasta";"MEJILLONES";"101-307";"BALNEARIO HORNITOS COMUNA MEJILLONES";"377";"ARRENDAMIENTO";"2-posible";"1883";"80093"
"Antofagasta";"TALTAL";"43-2";"LOTE B AVENIDA ARTURO PRAT ESQUINA CALLE ESMERALDA COMUNA TALTAL";"627";"CONCESION GRATUITA";"2-posible";"1882";"80050"
"Antofagasta";"MEJILLONES";"101-403";"BALNEARIO HORNITOS SITIO 403 COMUNA MEJILLONES";"375";"ARRENDAMIENTO";"2-posible";"1875";"79753"
"Antofagasta";"MEJILLONES";"101-404";"SITIO 404 ACCESO SUR BALNEARIO HORNITOS COMUNA MEJILLONES";"375";"ARRENDAMIENTO";"2-posible";"1875";"79753"
"Antofagasta";"SAN PEDRO DE ATACAMA";"4504-7";"MANZANA E SITIO 11 LOTEO VILLA ALTO MIRADOR COMUNA SAN PEDRO DE ATACAMA";"465";"ARRENDAMIENTO";"2-posible";"1858";"79030"
"Antofagasta";"SIERRA GORDA";"6200-11";"LOCALIDAD DE BAQUEDANO COMUNA SIERRA GORDA";"925";"CONCESION GRATUITA";"2-posible";"1849";"78647"
"Antofagasta";"SIERRA GORDA";"6500-10";"CARMEN ALTO COMUNA SIERRA GORDA";"900";"ARRENDAMIENTO";"2-posible";"1800";"76563"
"Antofagasta";"OLLAGUE";"4100-79";"PAMPA EL LEON COMUNA OLLAGUE";"1800";"CONCESION GRATUITA";"2-posible";"1800";"76563"
"Tarapacá";"POZO ALMONTE";"PREASIGNADO";"LOTE 1 MANZANA 4 COMUNA POZO ALMONTE";"597";"EN USO RECUPERABLE (texto)";"2-posible";"1790";"76137"
"Tarapacá";"ALTO HOSPICIO";"PREASIGNADO";"LOTE 4 COMUNA ALTO HOSPICIO";"354";"EN USO RECUPERABLE (texto)";"2-posible";"1769";"75244"
"Antofagasta";"SIERRA GORDA";"6200-13";"LOCALIDAD DE BAQUEDANO COMUNA SIERRA GORDA";"884";"CONCESION GRATUITA";"2-posible";"1769";"75244"
"Antofagasta";"SAN PEDRO DE ATACAMA";"4103-17";"SITIO 5 MANZANA C SECTOR ADUANA COMUNA SAN PEDRO DE ATACAMA";"430";"ARRENDAMIENTO";"2-posible";"1719";"73117"
"Antofagasta";"MEJILLONES";"101-158";"BALNEARIO HORNITOS SITIO 41 COMUNA MEJILLONES";"343";"ARRENDAMIENTO";"2-posible";"1715";"72947"
"Antofagasta";"SAN PEDRO DE ATACAMA";"4508-3";"MANZANA L SITIO 3 LOTEO VILLA ALTO MIRADOR COMUNA SAN PEDRO DE ATACAMA";"399";"ARRENDAMIENTO";"2-posible";"1595";"67843"
"Antofagasta";"ANTOFAGASTA";"693-199";"JOSE SANTOS OSSA 1941 A 1945 LOTE 2 COMUNA ANTOFAGASTA";"106";"CONCESION GRATUITA";"2-posible";"1592";"67715"
"Antofagasta";"MEJILLONES";"211-2";"MANZANA 12 SITIO 2 BALNEARIO PUNTA ITATA COMUNA MEJILLONES";"315";"ARRENDAMIENTO";"2-posible";"1575";"66992"
"Antofagasta";"MEJILLONES";"226-1";"MANZANA 19 SITIO 1 COMUNA MEJILLONES";"315";"ARRENDAMIENTO";"2-posible";"1575";"66992"
"Antofagasta";"MEJILLONES";"225-11";"BALNEARIO PUNTA ITATA MANZANA 18 SITIO 11 COMUNA MEJILLONES";"315";"ARRENDAMIENTO";"2-posible";"1575";"66992"
"Antofagasta";"MEJILLONES";"214-11";"BALNEARIO PUNTA ITATA MANZANA 9 SITIO 11 COMUNA MEJILLONES";"315";"ARRENDAMIENTO";"2-posible";"1575";"66992"
"Antofagasta";"MEJILLONES";"212-12";"BALNEARIO PUNTA ITATA MANZANA 11 SITIO 12 COMUNA MEJILLONES";"315";"ARRENDAMIENTO";"2-posible";"1575";"66992"
"Antofagasta";"MEJILLONES";"211-4";"PUNTA ITATA SITIO 4 MANZANA 12 COMUNA MEJILLONES";"315";"ARRENDAMIENTO";"2-posible";"1575";"66992"
"Antofagasta";"MEJILLONES";"226-10";"SITIO 10 MANZANA 19 BALNEARIO PUNTA ITATA COMUNA MEJILLONES";"315";"ARRENDAMIENTO";"2-posible";"1575";"66992"
"Antofagasta";"MEJILLONES";"210-25";"BALNEARIO PUNTA ITATA MANZANA 13 SITIO 12 COMUNA MEJILLONES";"315";"ARRENDAMIENTO";"2-posible";"1575";"66992"
"Antofagasta";"MEJILLONES";"212-3";"BALNEARIO PUNTA ITATA MANZANA 11 SITIO 3 COMUNA MEJILLONES";"315";"ARRENDAMIENTO";"2-posible";"1575";"66992"
"Antofagasta";"MEJILLONES";"226-11";"PUNTA ITATA SITIO 11 MANZANA 19 COMUNA MEJILLONES";"315";"ARRENDAMIENTO";"2-posible";"1575";"66992"
"Antofagasta";"MEJILLONES";"215-10";"BALNEARIO PUNTA ITATA MANZANA 8 SITIO 10 COMUNA MEJILLONES";"315";"ARRENDAMIENTO";"2-posible";"1575";"66992"
"Antofagasta";"MEJILLONES";"211-6";"BALNEARIO PUNTA ITATA MANZANA 12 SITIO 6 COMUNA MEJILLONES";"315";"ARRENDAMIENTO";"2-posible";"1575";"66992"
"Antofagasta";"MEJILLONES";"226-12";"BALNEARIO PUNTA ITATA MANZANA 19 SITIO 12 COMUNA MEJILLONES";"315";"ARRENDAMIENTO";"2-posible";"1575";"66992"
"Antofagasta";"MEJILLONES";"216-12";"BALNEARIO PUNTA ITATA MANZANA 6 SITIO 12 COMUNA MEJILLONES";"315";"ARRENDAMIENTO";"2-posible";"1575";"66992"
"Antofagasta";"CALAMA";"1138-11";"CALLE LOS CHANARES 1285 SITIO 2 POBLACION LOS PIMIENTOS COMUNA CALAMA";"194";"CONCESION GRATUITA";"2-posible";"1549";"65886"
"Tarapacá";"PICA";"SIN ROL";"CALLE LAUTARO SIN NUMERO COMUNA PICA";"514";"EN USO RECUPERABLE (texto)";"2-posible";"1543";"65631"
"Antofagasta";"SIERRA GORDA";"6322-9";"LOTE B AL SUR LOCALIDAD DE BAQUEDANO COMUNA SIERRA GORDA";"767";"CONCESION GRATUITA";"2-posible";"1533";"65206"
"Tarapacá";"POZO ALMONTE";"PREASIGNADO";"CALLE ALDUNATE NUMERO 913 COMUNA DE POZO ALMONTE";"509";"EN USO RECUPERABLE (texto)";"2-posible";"1526";"64908"
"Antofagasta";"ANTOFAGASTA";"1401-34";"PARTE DEL LOTE 75 SALVADOR ALLENDE 752 COMUNA ANTOFAGASTA";"102";"ARRENDAMIENTO";"2-posible";"1526";"64908"
"Antofagasta";"ANTOFAGASTA";"1712-23";"SITIO 2 VILLA LAS AMERICAS COMUNA ANTOFAGASTA";"101";"CONCESION GRATUITA";"2-posible";"1519";"64610"
"Antofagasta";"TOCOPILLA";"74-12";"CALLE 21 DE MAYO 1284 AL 1292 COMUNA TOCOPILLA";"375";"CONCESION GRATUITA";"2-posible";"1500";"63802"
"Antofagasta";"ANTOFAGASTA";"4518-4";"CIUDAD DE ANTOFAGASTA JARDINES DEL SUR SIN NUMERO COMUNA ANTOFAGASTA";"100";"ARRENDAMIENTO";"2-posible";"1500";"63802"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3751-238";"EQUIPAMIENTO 6 SITIO 84 MANZANA Ñ LOCALIDAD DE SOCAIRE COMUNA SAN PEDRO DE ATACAMA";"373";"CONCESION GRATUITA";"2-posible";"1491";"63419"
"Antofagasta";"MEJILLONES";"10000-11";"LOCALIDAD DE MICHILLA SIN NUMERO COMUNA MEJILLONES";"288";"CONCESION GRATUITA";"2-posible";"1442";"61335"
"Antofagasta";"ANTOFAGASTA";"3074-7";"ARGENTINA 01896 DEPARTAMENTO 31 BLOCK H COVIEFI COMUNA ANTOFAGASTA";"95";"CONCESION GRATUITA";"2-posible";"1430";"60825"
"Antofagasta";"OLLAGUE";"3419-11";"SITIO 5 MANZANA C PUEBLO DE OLLAGUE COMUNA OLLAGUE";"1418";"CONCESION GRATUITA";"2-posible";"1418";"60314"
"Antofagasta";"OLLAGUE";"4100-71";"PLANTA DE ALCANTARILLADO DEL POBLADO DE OLLAGUE COMUNA OLLAGUE";"1397";"CONCESION GRATUITA";"2-posible";"1397";"59421"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3540-171";"AYLLO DE SEQUITOR COMUNA SAN PEDRO DE ATACAMA";"340";"ARRENDAMIENTO";"2-posible";"1358";"57762"
"Antofagasta";"ANTOFAGASTA";"1401-33";"PARTE DEL LOTE 74 SALVADOR ALLENDE 754 COMUNA ANTOFAGASTA";"90";"ARRENDAMIENTO";"2-posible";"1356";"57677"
"Antofagasta";"OLLAGUE";"3413-2";"SITIO 1 MANZANA N PUEBLO DE OLLGUE COMUNA OLLAGUE";"1313";"CONCESION GRATUITA";"2-posible";"1313";"55848"
"Antofagasta";"SIERRA GORDA";"6302-3";"CALLE ACONCAGUA ENTRE AVENIDA SALVADOR ALLENDE Y CALLE JAIME GUZMAN PUEBLO BAQUEDANO COMUNA S";"653";"CONCESION GRATUITA";"2-posible";"1306";"55550"
"Tarapacá";"ALTO HOSPICIO";"SIN ROL";"CALLE SANTA ROSA DE HUARA LOTE 5 COMUNA ALTO HOSPICIO";"255";"EN USO RECUPERABLE (texto)";"2-posible";"1273";"54147"
"Tarapacá";"POZO ALMONTE";"PREASIGNADO";"CALLE 4 SIN NUMERO COMUNA POZO ALMONTE";"423";"EN USO RECUPERABLE (texto)";"2-posible";"1268";"53934"
"Antofagasta";"TALTAL";"43-5";"LOTE A AVENIDA ARTURO PRAT ESQUINA CALLE ESMERALDA COMUNA TALTAL";"422";"CONCESION GRATUITA";"2-posible";"1267";"53892"
"Antofagasta";"SIERRA GORDA";"6322-10";"LOTE C LOCALIDAD DE BAQUEDANO COMUNA SIERRA GORDA";"631";"CONCESION GRATUITA";"2-posible";"1261";"53636"
"Antofagasta";"OLLAGUE";"3434-1";"PUEBLO DE OLLAGUE SIN NUMERO COMUNA OLLAGUE";"1243";"CONCESION GRATUITA";"2-posible";"1243";"52871"
"Antofagasta";"SIERRA GORDA";"6036-1";"LOCALIDAD DE SIERRA GORDA COMUNA SIERRA GORDA";"604";"CONCESION GRATUITA";"2-posible";"1207";"51339"
"Antofagasta";"SAN PEDRO DE ATACAMA";"4521-2";"SITIO 17 MANZANA R LOTEO VILAMA COMUNA SAN PEDRO DE ATACAMA";"302";"ARRENDAMIENTO";"2-posible";"1206";"51297"
"Antofagasta";"TALTAL";"507-24";"APROX A 66 KMS AL NORESTE DE LA CIUDAD DE TALTAL COMUNA TALTAL";"400";"ARRENDAMIENTO";"2-posible";"1200";"51042"
"Antofagasta";"MEJILLONES";"1000-3";"SITIO 3 MANZANA A BALNEARIO ALTOS HORNITOS COMUNA MEJILLONES";"239";"ARRENDAMIENTO";"2-posible";"1196";"50872"
"Antofagasta";"SAN PEDRO DE ATACAMA";"4537-4";"MANZANA K SITIO 4 NORTE POBLACION CONDE DUQUE COMUNA SAN PEDRO DE ATACAMA";"296";"ARRENDAMIENTO";"2-posible";"1184";"50361"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3443-6";"SITIO 6 MANZANA D POBLACION LICANCABUR COMUNA SAN PEDRO DE ATACAMA";"295";"ARRENDAMIENTO";"2-posible";"1179";"50148"
"Antofagasta";"ANTOFAGASTA";"1303-31";"CIUDAD DE ANTOFAGASTA COMUNA ANTOFAGASTA";"74";"ARRENDAMIENTO";"2-posible";"1113";"47341"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3517-9";"LAS PARINAS 470 MANZANA C SITIO 9 POBLACION CONDE DUQUE COMUNA SAN PEDRO DE ATACAMA";"276";"ARRENDAMIENTO";"2-posible";"1102";"46873"
"Antofagasta";"MARIA ELENA";"336-4";"CALLE COMERCIO PUEBLO DE QUILLAGUA SITIO 143 COMUNA MARIA ELENA";"548";"CONCESION GRATUITA";"2-posible";"1095";"46576"
"Antofagasta";"SIERRA GORDA";"6019-15";"LOCALIDAD DE SIERRA GORDA COMUNA SIERRA GORDA";"548";"CONCESION GRATUITA";"2-posible";"1095";"46576"
"Antofagasta";"MEJILLONES";"1000-10";"SITIO 10 MANZANA A ALTO BALNEARIO HORNITOS COMUNA MEJILLONES";"213";"ARRENDAMIENTO";"2-posible";"1066";"45342"
"Antofagasta";"MEJILLONES";"1000-17";"SITIO 17 MANZANA B BALNEARIO HORNITOS COMUNA MEJILLONES";"206";"ARRENDAMIENTO";"2-posible";"1028";"43726"
"Antofagasta";"ANTOFAGASTA";"5048-9";"IQUIQUE 7349 SITIO 9 COSTA AZUL COMUNA ANTOFAGASTA";"68";"CONCESION GRATUITA";"2-posible";"1019";"43343"
"Antofagasta";"MEJILLONES";"1000-16";"SITIO 16 MANZANA B ALTO BALNEARIO HORNITOS COMUNA MEJILLONES";"204";"ARRENDAMIENTO";"2-posible";"1019";"43343"
"Antofagasta";"ANTOFAGASTA";"1401-32";"PARTE DEL LOTE 73 SALVADOR ALLENDE 780 COMUNA ANTOFAGASTA";"67";"ARRENDAMIENTO";"2-posible";"1007";"42832"
"Antofagasta";"SAN PEDRO DE ATACAMA";"4307-9";"SITIO 3 MANZANA C SECTOR EL CALVARIO COMUNA SAN PEDRO DE ATACAMA";"251";"ARRENDAMIENTO";"2-posible";"1004";"42705"
"Antofagasta";"ANTOFAGASTA";"1401-31";"PARTE DEL LOTE 71 SALVADOR ALLENDE SIN NUMERO COMUNA ANTOFAGASTA";"67";"ARRENDAMIENTO";"2-posible";"999";"42492"
"Antofagasta";"ANTOFAGASTA";"5048-8";"AVENIDA IQUIQUE 7345 SITIO 10 COMUNA ANTOFAGASTA";"65";"CONCESION GRATUITA";"2-posible";"974";"41429"
