REGION;COMUNA;ROL_SII;NOMBRE;SUP_M2;MODO;TIER;VALOR_UF;VALOR_USD
"08- REGION DEL BIOBIO";"CONCEPCION";"177-252";"ANIBAL PINTO 450 LOTE 84 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-247";"ANIBAL PINTO 450 LOTE 79 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-243";"ANIBAL PINTO 450 LOTE 75 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-308";"ANIBAL PINTO 450 LOTE 25 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-271";"ANIBAL PINTO 450 LOTE 31 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-262";"ANIBAL PINTO 450 LOCAL 7 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-276";"ANIBAL PINTO 450 LOTE 36 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-295";"ANIBAL PINTO 450 LOTE 69 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-293";"ANIBAL PINTO 450 LOTE 67 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-282";"ANIBAL PINTO 450 LOTE 42 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-300";"ANIBAL PINTO 450 LOTE 17 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-310";"ANIBAL PINTO 450 LOTE 4 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-275";"ANIBAL PINTO 450 LOTE 35 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-265";"ANIBAL PINTO 450 LOTE 10 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-268";"ANIBAL PINTO 450 LOTE 13 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-306";"ANIBAL PINTO 450 LOTE 23 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-301";"ANIBAL PINTO 450 LOTE 18 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-294";"ANIBAL PINTO 450 LOTE 68 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-263";"ANIBAL PINTO 450 LOTE 8 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-264";"ANIBAL PINTO 450 LOTE 9 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-242";"ANIBAL PINTO 450 LOTE 74 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-274";"ANIBAL PINTO 450 LOTE 34 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-303";"ANIBAL PINTO 450 LOTE 20 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-266";"ANIBAL PINTO 450 LOTE 11 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-223";"ANIBAL PINTO 450 LOTE 27 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-279";"ANIBAL PINTO 450 LOTE 39 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-310";"ANIBAL PINTO 450 LOTE 16 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-278";"ANIBAL PINTO 450 LOTE 38 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-256";"ANIBAL PINTO 450 LOTE 1 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-257";"ANIBAL PINTO 450 LOTE 2 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-225";"ANIBAL PINTO 450 LOTE 29 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-281";"ANIBAL PINTO 450 LOTE 41 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-241";"ANIBAL PINTO 450 LOTE 60 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-228";"ANIBAL PINTO 450 LOTE 47 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-291";"ANIBAL PINTO 450 LOTE 65 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-249";"ANIBAL PINTO 450 LOTE 81 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-251";"ANIBAL PINTO 450 LOTE 83 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-236";"ANIBAL PINTO 450 LOTE 55 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-237";"ANIBAL PINTO 450 LOTE 56 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-287";"ANIBAL PINTO 450 LOTE 61 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-267";"ANIBAL PINTO 450 LOTE 12 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-305";"ANIBAL PINTO 450 LOTE 22 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-230";"ANIBAL PINTO 450 LOTE 49 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-227";"ANIBAL PINTO 450 LOTE 46 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-238";"ANIBAL PINTO 450 LOTE 57 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-239";"ANIBAL PINTO 450 LOTE 58 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-298";"ANIBAL PINTO 450 LOTE 72 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-224";"ANIBAL PINTO 450 LOTE 28 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-307";"ANIBAL PINTO 450 LOTE 24 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-283";"ANIBAL PINTO 450 LOTE 43 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-226";"ANIBAL PINTO 450 LOTE 30 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-233";"ANIBAL PINTO 450 LOTE 52 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-288";"ANIBAL PINTO 450 LOTE 62 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-290";"ANIBAL PINTO 450 LOTE 64 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-299";"ANIBAL PINTO 450 LOTE 73 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-248";"ANIBAL PINTO 450 LOTE 80 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"08- REGION DEL BIOBIO";"CONCEPCION";"177-250";"ANIBAL PINTO 450 LOTE 82 COMUNA CONCEPCION";"4";"ARRENDAMIENTO";"2-posible";"65";"2765"
"13- REGION METROPOLITANA";"LA FLORIDA";"NO TIENE";"SANTA JULIA PONIENTE COMUNA LA FLORIDA";"5";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"64";"2722"
