REGION;ROL;NOMBRE;COMUNA;LAT;LON
"Tarapacá";"514-1";"CALLE ZEGERS NUMERO 157 - 159 COMUNA IQUIQUE";"IQUIQUE";"-20.217181859792845";"-70.1544406332464"
"Tarapacá";"SIN ROL";"CAMINO SIN NOMBRE SIN NUMERO COMUNA IQUIQUE";"IQUIQUE";"-20.219380502298833";"-70.15216741646357"
"Tarapacá";"3264-7";"AVENIDA CHIPANA NUMERO 2040 DEPARTAMENTO 401 COMUNA IQUIQUE";"IQUIQUE";"-20.254213367752698";"-70.13414542492137"
"Tarapacá";"SIN ROL";"CARRETERA PANAMERICANA SIN NUMERO COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.325881804854493";"-69.77374361779185"
"Tarapacá";"SIN ROL";"RUTA A-5 COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.267985097949605";"-69.79285541353568"
"Tarapacá";"SIN ROL";"CERRO TAPA COMUNA HUARA";"HUARA";"-19.56727955260922";"-68.99554619395164"
"Tarapacá";"SIN ROL";"CALLE PUERTO VARAS SIN NUMERO COMUNA COLCHANE";"COLCHANE";"-19.4684541664164";"-68.64443046644888"
"Tarapacá";"SIN ROL";"RUTA A-5 KILOMETRO 1875.6 CRUCE LA TIRANA CON LA PANAMERICANA COMUNA HUARA";"HUARA";"-20.326113213139667";"-69.75184387737266"
"Tarapacá";"SIN ROL";"LADO IZQUIERDO DE LA CARRETERA PANAMERICANA RUTA-5 KILOMERTRO 1831,5 SIN NUMERO COMUNA HUARA";"HUARA";"-20.017472863107134";"-69.76581853294083"
"Tarapacá";"SIN ROL";"LADO S DEL CAMINO TRANSVERSAL KILOMETRO 28 RUTA A-55 COMUNA HUARA";"HUARA";"-19.926198258238916";"-69.51811395168146"
"Tarapacá";"SIN ROL";"CAMINO ARIQUILDA KILOMETRO 10 SIN NUMERO COMUNA HUARA";"HUARA";"-20.247090951639546";"-70.09397556052866"
"Tarapacá";"6502-33";"LOTE 1 ALTO MOLLE COMUNA ALTO HOSPICIO";"ALTO HOSPICIO";"-20.28174213409011";"-70.09093718411286"
"Tarapacá";"SIN ROL";"CERRO NEGRITO COMUNA HUARA";"HUARA";"-19.182553105517396";"-70.20375892540511"
"Tarapacá";"SIN ROL";"BALMACEDA SIN NUMERO COMUNA HUARA";"HUARA";"-19.858327248262167";"-69.34658253538989"
"Tarapacá";"SIN ROL";"COMUNA HUARA";"HUARA";"-19.682948713028196";"-69.28495126598753"
"Tarapacá";"SIN ROL";"CALLE SIN NUMERO COMUNA HUARA";"HUARA";"-19.53436444669002";"-69.20686014701637"
"Tarapacá";"SIN ROL";"CALLE CHINTUYA 54 Y 3 COMUNA HUARA";"HUARA";"-19.920422941782707";"-69.50877055438441"
"Tarapacá";"SIN ROL";"CAMINO PUBLICO SIN NUMERO COMUNA HUARA";"HUARA";"-19.553798097244822";"-69.24737729195587"
"Tarapacá";"SIN ROL";"CALLE ARIQUILDA SIN NUMERO COMUNA HUARA";"HUARA";"-19.53460364527331";"-69.20661238159286"
"Tarapacá";"SIN ROL";"CALLE COMERCIO SIN NUMERO COMUNA HUARA";"HUARA";"-19.869375352416895";"-69.435191711308"
"Tarapacá";"SIN ROL";"PUBLICO COMUNA HUARA";"HUARA";"-19.684954956468687";"-69.18911493657603"
"Tarapacá";"SIN ROL";"CERRO MINI MINI COMUNA HUARA";"HUARA";"-19.186948470366822";"-69.66847420564561"
"Tarapacá";"SIN ROL";"CALLE LIBERTAD 452 COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.23849953282616";"-69.78952822971704"
"Tarapacá";"SIN ROL";"CERRO YABRICOYA COMUNA PICA";"PICA";"-20.11637989304675";"-69.00771516764583"
"Tarapacá";"SIN ROL";"CAMINO SIN NUMERO COMUNA PICA";"PICA";"-20.482715533364484";"-69.31336521537175"
"Tarapacá";"SIN ROL";"CAMINO A CONCOVA SIN NUMERO COMUNA PICA";"PICA";"-20.482645574493";"-69.31307261362238"
"Tarapacá";"SIN ROL";"SECTOR LAS CANTERAS SIN NUMERO COMUNA PICA";"PICA";"-20.493658359136813";"-69.300908527258"
"Tarapacá";"SIN ROL";"BLANCO ENCALADA 567 COMUNA PICA";"PICA";"-20.4882165607595";"-69.32441184335111"
"Tarapacá";"SIN ROL";"18 DE SEPTIEMBRE NUMERO 60 MANZANA I SITIO 24 COMUNA PICA";"PICA";"-20.489431420166614";"-69.33061066243604"
"Tarapacá";"SIN ROL";"CALLE MANUEL RODRIGUEZ CASA 12 COMUNA HUARA";"HUARA";"-19.596474964431845";"-70.2100242821372"
"Tarapacá";"SIN ROL";"CALLE ARTURO PRAT CASA 11 COMUNA HUARA";"HUARA";"-19.59656275918011";"-70.2100914150444"
"Tarapacá";"SIN ROL";"PUBLICO A CAMINA RUTA A-45 KILOMETRO 6 DESDE EL CRUCE SIN NUMERO COMUNA HUARA";"HUARA";"-19.603110880454604";"-69.87748633755893"
"Tarapacá";"SIN ROL";"RUTA 5 KM 1742,5 COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.326113213139667";"-69.75184387737266"
"Tarapacá";"SIN ROL";"CARRETERA PANAMERICANA COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.28669257838621";"-69.77680095511464"
"Tarapacá";"SIN ROL";"CALLE BALMACEDA NUMERO 179 COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.260762179378663";"-69.78634488771253"
"Tarapacá";"SIN ROL";"RUTA A-5 KILOMETRO 1801 SIN NUMERO COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.22938751557797";"-69.7842416907389"
"Tarapacá";"SIN ROL";"AL LADO DE LA CARRETERA PANAMERICANA R5 KILOMETRO 1806 COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.198186813956152";"-69.78705723753825"
"Tarapacá";"SIN ROL";"CALLE SIN NOMBRE SIN NUMERO COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.24472474978854";"-69.76113042674984"
"Tarapacá";"SIN ROL";"RUTA A-665 KILOMETRO 30 SIN NUMERO COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.41748984914351";"-69.53843053126829"
"Tarapacá";"SIN ROL";"ACCESO DE TIERRA CON PANAMERICANA COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.451723581548737";"-69.5324130271739"
"Tarapacá";"SIN ROL";"CAMINO DE ACCESO A 6.8 KMS DE LA HUAYCA COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.464769737233542";"-69.53385028616174"
"Tarapacá";"SIN ROL";"RUTA A - 665 KM 30 SIN NUMERO COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.4174557204551";"-69.54165798702644"
"Tarapacá";"SIN ROL";"CALLE LIBERTAD NUMERO 502 COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.25655781318469";"-69.78727057329276"
"Tarapacá";"SIN ROL";"CAMINO A RUTA A-5 SIN NUMERO COMUNA POZO ALMONTE";"POZO ALMONTE";"-21.36447583503015";"-69.43583063336897"
"Tarapacá";"2623-8";"CALLE JUAN LUIS SANFUENTES 332 COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.257636609242084";"-69.78468924791042"
"Tarapacá";"SIN ROL";"CALLE LIBERTAD SIN NUMERO LOTE B COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.258277901606153";"-69.78676632928448"
"Tarapacá";"SIN ROL";"CALLE OFICINA VICTORIA SIN NUMERO LOTE A COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.257815239087005";"-69.78684035474109"
"Tarapacá";"SIN ROL";"CALLE COMERCIO SIN NUMERO COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.25217298028583";"-69.7852890376034"
"Tarapacá";"SIN ROL";"CAMINO A MATILLA A 43 KM DE LA HUAYCA COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.400893091057032";"-69.5726399329918"
"Tarapacá";"SIN ROL";"CALLE LIBERTAD NUMEROS 624 Y 620 COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.337339327603992";"-69.65446667874164"
"Tarapacá";"SIN ROL";"CALLE LIBERTAD NUMERO 624 COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.25768242673986";"-69.78743728937887"
"Tarapacá";"SIN ROL";"CALLE LIBERTAD SIN NUMERO MANZANA 11 LOTE 8 COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.25748997933506";"-69.78701191275225"
"Tarapacá";"SIN ROL";"CALLE ARICA SIN NUMERO COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.252873223662558";"-69.78522738473072"
"Tarapacá";"SIN ROL";"CAMINO SANTA ROSA SIN NUMERO COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.07332964965911";"-69.21931567520821"
"Tarapacá";"SIN ROL";"CAMINO PUBLICO SIN NUMERO COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.083131341570624";"-69.20968340579851"
"Tarapacá";"SIN ROL";"CALLE SIN NOMBRE SIN NUMERO COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.080183000004386";"-69.20220970672197"
"Tarapacá";"SIN ROL";"CAMINO A IPLA SIN NUMERO COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.07779343293938";"-69.2139416818721"
"Tarapacá";"SIN ROL";"CALLE ESPANA SIN NUMERO COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.078170492821123";"-69.20845976028689"
"Tarapacá";"SIN ROL";"RUTA A-65 KILOMETRO 70 SIN NUMERO COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.078621943500583";"-69.2199539086586"
"Tarapacá";"SIN ROL";"RUTA A-65 KM 72 SIN NUMERO COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.24887988703224";"-69.64807269214947"
"Tarapacá";"PREASIGNADO";"CAMINO PROYECTADO SIN NUMERO MANZANA A LOTE 5 COMUNA PICA";"PICA";"-20.493547756095495";"-69.3177313378771"
"Tarapacá";"SIN ROL";"RECINTO PENITENCIAL CIUDAD IQUIQUE";"ALTO HOSPICIO";"-20.239075274529082";"-70.05395851032821"
"Tarapacá";"SIN ROL";"SANTA ROSA SIN NUMERO COMUNA ALTO HOSPICIO";"ALTO HOSPICIO";"-20.298509909132495";"-70.07261171560786"
"Tarapacá";"SIN ROL";"LOTE 2 COMUNA ALTO HOSPICIO";"ALTO HOSPICIO";"-20.28286151595277";"-70.09107851101405"
"Tarapacá";"PREASIGNADO";"PARCELA 13-A COMUNA ALTO HOSPICIO";"ALTO HOSPICIO";"-20.272689432870976";"-70.08679006181185"
"Tarapacá";"SIN ROL";"OHIGGINS MANZANA 516 COMUNA IQUIQUE";"IQUIQUE";"-20.21770732605018";"-70.15256609036841"
"Tarapacá";"683-37";"JUAN MARTINEZ 1544 MANZANA 2 SITIO 2 COMUNA IQUIQUE";"IQUIQUE";"-20.22248230199911";"-70.14624480558308"
"Tarapacá";"831-3";"1 SUR 835 MANZANA B LOTE 16 COMUNA IQUIQUE";"IQUIQUE";"-20.22705897195094";"-70.14808242626007"
"Tarapacá";"SIN ROL";"BARROS ARANA ESQUINA DE OHIGGINS COMUNA IQUIQUE";"IQUIQUE";"-20.21839494963339";"-70.14763748204355"
"Tarapacá";"226-3";"BOLIVAR 355 343 COMUNA IQUIQUE";"IQUIQUE";"-20.2118404148677";"-70.15268547888382"
"Tarapacá";"433-29";"COVADONGA 994 COMUNA IQUIQUE";"IQUIQUE";"-20.215758691680172";"-70.15500392570337"
"Tarapacá";"373-20";"GOROSTIAGA 130 Y 126 COMUNA IQUIQUE";"IQUIQUE";"-20.21458657058832";"-70.15370055555753"
"Tarapacá";"515-7";"BAQUEDANO 1073 COMUNA IQUIQUE";"IQUIQUE";"-20.217974445786304";"-70.15236633310776"
"Tarapacá";"3087-25";"PLAYA BLANCA 2236 PISO 1 DEPARTAMENTO 17 COMUNA IQUIQUE";"IQUIQUE";"-20.24947483029322";"-70.13524042841935"
"Tarapacá";"3087-26";"PLAYA BLANCA 2236 PISO 1 DEPARTAMENTO 18 COMUNA IQUIQUE";"IQUIQUE";"-20.249457041947345";"-70.13513493790299"
"Tarapacá";"3087-28";"PLAYA BLANCA 2236 PISO 2 DEPARTAMENTO 28 COMUNA IQUIQUE";"IQUIQUE";"-20.249457041947345";"-70.13513493790299"
"Tarapacá";"3087-32";"PLAYA BLANCA 2236 PISO 4 DEPARTAMENTO 48 COMUNA IQUIQUE";"IQUIQUE";"-20.249457041947345";"-70.13513493790299"
"Tarapacá";"3087-24";"PLAYA BLANCA 2286 PISO 4 DEPARTAMENTO 46 COMUNA IQUIQUE";"IQUIQUE";"-20.249437707940466";"-70.1350202835855"
"Tarapacá";"3087-19";"PLAYA BLANCA 2286 PISO 2 DEPARTAMENTO 25 COMUNA IQUIQUE";"IQUIQUE";"-20.249419919188192";"-70.13491479333409"
"Tarapacá";"PREASIGNADO";"MANZANA B LOTE 4 COMUNA IQUIQUE";"IQUIQUE";"-20.431222490346308";"-70.14399993494226"
"Tarapacá";"SIN ROL";"COMUNA IQUIQUE";"IQUIQUE";"-20.59597379471971";"-70.18660501955252"
"Tarapacá";"3087-1";"JOSE FRANCISCO VERGARA 3175 DEPARTAMENTO 11 COMUNA IQUIQUE";"IQUIQUE";"-20.2489146587851";"-70.13486179675562"
"Tarapacá";"3087-2";"JOSE FRANCISCO VERGARA 3175 PISO 1 DEPARTAMENTO 12 COMUNA IQUIQUE";"IQUIQUE";"-20.249014055378662";"-70.13484223730144"
"Tarapacá";"3087-7";"JOSE FRANCISCO VERGARA 3175 DEPARTAMENTO 41 COMUNA IQUIQUE";"IQUIQUE";"-20.2489146587851";"-70.13486179675562"
"Tarapacá";"3087-8";"JOSE FRANCISCO VERGARA 3175 PISO 4 DEPARTAMENTO 42 COMUNA IQUIQUE";"IQUIQUE";"-20.249014055378662";"-70.13484223730144"
"Tarapacá";"3085-15";"PLAYA PALO DE BUQUE 3134 COMUNA IQUIQUE";"IQUIQUE";"-20.24813251646469";"-70.13540486248323"
"Tarapacá";"3089-15";"SALITRERA DALMACIA 3190 COMUNA IQUIQUE";"IQUIQUE";"-20.24905174047352";"-70.13395805329857"
"Tarapacá";"3089-16";"SALITRERA DALMACIA 3194 COMUNA IQUIQUE";"IQUIQUE";"-20.249157946340393";"-70.13393433238957"
"Tarapacá";"3089-10";"SALITRERA DALMACIA 3170 COMUNA IQUIQUE";"IQUIQUE";"-20.248521213992685";"-70.13407521676046"
"Tarapacá";"SIN ROL";"ALTO MOLLE COMUNA ALTO HOSPICIO";"ALTO HOSPICIO";"-20.28210732176065";"-70.08325543097449"
"Tarapacá";"SIN ROL";"SECTOR LA NEGRA COMUNA ALTO HOSPICIO";"ALTO HOSPICIO";"-20.278575349654385";"-70.0816040118312"
"Tarapacá";"6502-34";"COMUNA ALTO HOSPICIO";"ALTO HOSPICIO";"-20.281543504887253";"-70.09136695907974"
"Tarapacá";"615-10";"BAQUEDANO 1373 COMUNA IQUIQUE";"IQUIQUE";"-20.2209780313817";"-70.15241987060648"
"Tarapacá";"SIN ROL";"GRUMETE BOLADOS 146 COMUNA IQUIQUE";"IQUIQUE";"-20.215847521710977";"-70.15485471442672"
"Tarapacá";"3086-11";"PLAYA LIGATE 3176 - COMUNA IQUIQUE";"IQUIQUE";"-20.249033812168307";"-70.13584591354358"
"Tarapacá";"3089-5";"JOSE FRANCISCO VERGARA 3174 CASA 3174 COMUNA IQUIQUE";"IQUIQUE";"-20.24884336107506";"-70.13442450268319"
"Tarapacá";"3088-7";"JOSE FRANCISCO VERGARA 3142 COMUNA IQUIQUE";"IQUIQUE";"-20.24805161136463";"-70.13459929974141"
"Tarapacá";"3086-10";"LIGATE 3172 COMUNA IQUIQUE";"IQUIQUE";"-20.248909607515092";"-70.13587120241047"
"Tarapacá";"3085-16";"PALO DE BUQUE ANTES PALO BUQUE 3142 LOTE 16 COMUNA IQUIQUE";"IQUIQUE";"-20.248256654221166";"-70.1353793028625"
"Tarapacá";"3087-3";"JOSE FRANCISCO VERGARA 3175 DEPARTAMENTO 21 COMUNA IQUIQUE";"IQUIQUE";"-20.2489146587851";"-70.13486179675562"
"Tarapacá";"3087-12";"JOSE FRANCISCO VERGARA 3185 DEPARTAMENTO 24 COMUNA IQUIQUE";"IQUIQUE";"-20.249221277901494";"-70.134801054765"
"Tarapacá";"3087-14";"JOSE FRANCISCO VERGARA 3185 DEPARTAMENTO 34 COMUNA IQUIQUE";"IQUIQUE";"-20.249221277901494";"-70.134801054765"
"Tarapacá";"3089-11";"SALITRERA DALMACIA 3174 CASA 3174 COMUNA IQUIQUE";"IQUIQUE";"-20.248627097829644";"-70.13405176610902"
"Tarapacá";"3089-6";"JOSE FRANCISCO VERGARA 3184 COMUNA IQUIQUE";"IQUIQUE";"-20.248958221091073";"-70.13439909779896"
"Tarapacá";"3086-12";"LIGATE 3182 COMUNA IQUIQUE";"IQUIQUE";"-20.249157757374576";"-70.13582048732559"
"Tarapacá";"SIN ROL";"RUTA A-1 KM 398 SIN NUMERO COMUNA IQUIQUE";"IQUIQUE";"-20.414599745128445";"-70.15240395953627"
"Tarapacá";"3107-48";"PEDRO PRADO 2947 DEPARTAMENTO 75 COMUNA IQUIQUE";"IQUIQUE";"-20.24374438746213";"-70.13402740753011"
"Tarapacá";"3107-49";"PEDRO PRADO 2947 DEPARTAMENTO 76 COMUNA IQUIQUE";"IQUIQUE";"-20.24367579623239";"-70.13404035277651"
"Tarapacá";"3107-69";"PEDRO PRADO 2947 DEPARTAMENTO 105 COMUNA IQUIQUE";"IQUIQUE";"-20.24374438746213";"-70.13402740753011"
"Tarapacá";"3107-80";"PEDRO PRADO 2947 DEPARTAMENTO 125 COMUNA IQUIQUE";"IQUIQUE";"-20.24374438746213";"-70.13402740753011"
"Tarapacá";"3107-61";"PEDRO PRADO 2947 DEPARTAMENTO 94 COMUNA IQUIQUE";"IQUIQUE";"-20.243723530336105";"-70.13390348676997"
"Tarapacá";"3107-78";"PEDRO PRADO 2947 DEPARTAMENTO 121 COMUNA IQUIQUE";"IQUIQUE";"-20.24357661434729";"-70.13396755182083"
"Tarapacá";"3107-65";"PEDRO PRADO 2947 DEPARTAMENTO 101 COMUNA IQUIQUE";"IQUIQUE";"-20.24357661434729";"-70.13396755182083"
"Tarapacá";"3088-8";"JOSE FRANCISCO VERGARA 3148 COMUNA IQUIQUE";"IQUIQUE";"-20.248166571957817";"-70.13457371982791"
"Tarapacá";"SIN ROL";"MANZANA E LOTE 2 COMUNA IQUIQUE";"IQUIQUE";"-20.432839275719772";"-70.15131047164702"
"Tarapacá";"SIN ROL";"RANCAGUA 2941 COMUNA IQUIQUE";"IQUIQUE";"-20.242212130109337";"-70.1330279666258"
"Tarapacá";"3085-23 Y 24";"PLAYA LIGATE 3142 Y 3152 SITIO 23 Y 24 COMUNA IQUIQUE";"IQUIQUE";"-20.248319967653945";"-70.13567392450025"
"Tarapacá";"SIN ROL";"ARTURO PRAT SIN NUMERO MANZANA J LOTE 1 Y 5 COMUNA IQUIQUE";"IQUIQUE";"-20.293285921026122";"-70.12455916025048"
"Tarapacá";"PREASIGNADO";"RUTA A-1 KILOMETRO 80 SIN NUMERO COMUNA IQUIQUE";"IQUIQUE";"-20.881631625794537";"-70.13716292378923"
"Tarapacá";"545-15";"BULNES 242 COMUNA IQUIQUE";"IQUIQUE";"-20.219029693714976";"-70.15257583664135"
"Tarapacá";"277-17";"ALESSANDRI 470 OFICINA 110 COMUNA IQUIQUE";"IQUIQUE";"-20.213491441019283";"-70.15044339926352"
"Tarapacá";"277-38";"ALESSANDRI 470 OFICINA 3 COMUNA IQUIQUE";"IQUIQUE";"-20.213452488382508";"-70.15043675438247"
"Tarapacá";"277-37";"ALESSANDRI 470 DEPARTAMENTO 1 COMUNA IQUIQUE";"IQUIQUE";"-20.213497253494225";"-70.15044174438587"
"Tarapacá";"3107-67";"PEDRO PRADO 2947 DEPARTAMENTO 103 COMUNA IQUIQUE";"IQUIQUE";"-20.243631179248208";"-70.13388221821883"
"Tarapacá";"4295-90";"SANTA ROSA SIN NUMERO MANZANA 2 LOTE 3 COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.343710235212548";"-69.65251342708011"
"Tarapacá";"287-46";"TARAPACA 470 COMUNA IQUIQUE";"IQUIQUE";"-20.213761873869757";"-70.15071546288058"
"Tarapacá";"543-1 , 543-2";"COSTANERA 1099 LOTE A B Y C COMUNA IQUIQUE";"IQUIQUE";"-20.218261825773617";"-70.15547616758965"
"Tarapacá";"3087-20";"PLAYA BLANCA 2286 PISO 2 DEPARTAMENTO 26 COMUNA IQUIQUE";"IQUIQUE";"-20.24943820218603";"-70.13502056603546"
"Tarapacá";"3087-18";"PLAYA BLANCA 2286 DEPARTAMENTO 16 COMUNA IQUIQUE";"IQUIQUE";"-20.24943820218603";"-70.13502056603546"
"Tarapacá";"SIN ROL";"RUTA A-16 SECTOR HUANTAJAYA COMUNA ALTO HOSPICIO";"ALTO HOSPICIO";"-20.26110550963494";"-70.0617635993275"
"Tarapacá";"PREASIGNADO";"SECTOR RUTA A-16 SIN NUMERO COMUNA ALTO HOSPICIO";"ALTO HOSPICIO";"-20.265301730386497";"-70.07972505851896"
"Tarapacá";"SIN ROL";"RESERVA NACIONAL PAMPA DEL TAMARUGAL COMUNA HUARA Y POZO ALMONTE";"HUARA";"-20.440492414700607";"-69.67914303967397"
"Tarapacá";"PREASIGNADO";"PARQUE NACIONAL SALAR DEL HUASCO COMUNA PICA";"PICA";"-20.18022206140928";"-68.84071119550818"
"Tarapacá";"SIN ROL";"COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.13392128718662";"-69.18460354739645"
"Tarapacá";"PREASIGNADO";"ALTO CONCOVA SIN NUMERO COMUNA PICA";"PICA";"-20.4876267461428";"-69.31242544760241"
"Tarapacá";"PREASIGNADO";"CAMINO VECINAL COMUNA PICA";"PICA";"-20.510332998632748";"-69.35198423124677"
"Tarapacá";"PREASIGNADO";"CALLE SANTA ROSA COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.343658150159182";"-69.65135075048266"
"Tarapacá";"SIN ROL";"CALLE PROYECTADA COMUNA IQUIQUE";"IQUIQUE";"-20.331767926753148";"-70.14123382889397"
"Tarapacá";"SIN ROL";"CALLE PROYECTADA COMUNA ALTO HOSPICIO";"ALTO HOSPICIO";"-20.247466608522593";"-70.09351131267557"
"Tarapacá";"PREASIGNADO";"LOS ARENEROS SIN NUMERO MANZANA C LOTE 10 COMUNA ALTO HOSPICIO";"ALTO HOSPICIO";"-20.247504078615";"-70.09451096160701"
"Tarapacá";"4122-1";"CALLE TRES SIN NUMERO COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.31621893022601";"-69.65797230802426"
"Tarapacá";"PREASIGNADO";"CAMINO PUBLICO SIN NUMERO COMUNA ALTO HOSPICIO";"ALTO HOSPICIO";"-20.288229587347427";"-70.08516326412311"
"Tarapacá";"PREASIGNADO";"CALLE ALDUNATE SIN NUMERO COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.259063596226767";"-69.77463057661714"
"Tarapacá";"2682-9";"CAMINO PUBLICO SIN NUMERO COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.26050613409151";"-69.77209027598987"
"Tarapacá";"SIN ROL";"AVENIDA LOS AROMOS SIN NUMERO COMUNA ALTO HOSPICIO";"ALTO HOSPICIO";"-20.264171662868698";"-70.09790033213962"
"Tarapacá";"5303-6";"MANZANA A LOTE 3 COMUNA ALTO HOSPICIO";"ALTO HOSPICIO";"-20.24752240615622";"-70.0969123185366"
"Tarapacá";"SIN ROL";"CALLE SANTA ROSA DE HUARA LOTE 5 COMUNA ALTO HOSPICIO";"ALTO HOSPICIO";"-20.27368206620018";"-70.088009798842"
"Tarapacá";"PREASIGNADO";"PROLONGACION AVENIDA LOS AROMOS COMUNA ALTO HOSPICIO";"ALTO HOSPICIO";"-20.291530786943795";"-70.08353862083518"
"Tarapacá";"2580-236";"LOTE A COMUNA HUARA";"HUARA";"-19.86138583256058";"-69.42992783996577"
"Tarapacá";"PREASIGNADO";"LOTE B COMUNA HUARA";"HUARA";"-19.86129512050853";"-69.42952564819552"
"Tarapacá";"PREASIGNADO";"PASAJE BOTES SIN NUMERO COMUNA IQUIQUE";"IQUIQUE";"-20.662954379740782";"-70.1834433065633"
"Tarapacá";"PREASIGNADO";"RUTA 16 SIN NUMERO COMUNA ALTO HOSPICIO";"ALTO HOSPICIO";"-20.26007793729897";"-70.06636735523915"
"Tarapacá";"PREASIGNADO";"RUTA A-65 SIN NUMERO COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.258095253637766";"-69.77572283195305"
"Tarapacá";"PREASIGNADO";"RUTA 5 KILOMETRO 1839 COMUNA HUARA";"HUARA";"-20.000791175256804";"-69.765332023605"
"Tarapacá";"PREASIGNADO";"CALLE PROYECTADA SIN NUMERO COMUNA ALTO HOSPICIO";"ALTO HOSPICIO";"-20.296683639636147";"-70.06890241126844"
"Tarapacá";"PREASIGNADO";"AVENIDA LOS ARENEROS SIN NUMERO COMUNA ALTO HOSPICIO";"ALTO HOSPICIO";"-20.249519673195845";"-70.09412769963096"
"Tarapacá";"PREASIGNADO";"RUTA A-75 SIN NUMERO COMUNA PICA";"PICA";"-20.4963663280625";"-69.34620807722922"
"Tarapacá";"PREASIGNADO";"PASAJE PEATONAL SIN NUMERO COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.13414535007732";"-69.18171119834074"
"Tarapacá";"SIN ROL";"CALLE PROYECTADA SIN NUMERO COMUN ALTO HOSPICIO";"ALTO HOSPICIO";"-20.29699952233008";"-70.06857006238876"
"Tarapacá";"PREASIGNADO";"LOTE 2 COMUNA ALTO HOSPICIO";"ALTO HOSPICIO";"-20.27333787999581";"-70.08783284510571"
"Tarapacá";"PREASIGNADO";"PREDIO IBAQUIZA COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.07321074164463";"-69.20079449550393"
"Tarapacá";"PREASIGNADO";"ALTOS DE TARAPACA COMUNA HUARA";"HUARA";"-19.92307311018769";"-69.51471143385419"
"Tarapacá";"SIN ROL";"CALLE PROYECTADA SIN NUMERO COMUNA IQUIQUE";"IQUIQUE";"-20.706565847962136";"-70.19155258323211"
"Tarapacá";"SIN ROL";"AVENIDA LAS PARCELAS SIN NUMERO COMUNA ALTO HOSPICIO";"ALTO HOSPICIO";"-20.29237762130856";"-70.08277520253537"
"Tarapacá";"PREASIGNADO";"SITIO DOS MANZANA E COMUNA ALTO HOSPICIO";"ALTO HOSPICIO";"-20.297075129330818";"-70.0700267121345"
"Tarapacá";"PREASIGNADO";"SITIO 25 COMUNA ALTO HOSPICIO";"ALTO HOSPICIO";"-20.273472014575564";"-70.08552348943762"
"Tarapacá";"PREASIGNADO";"CERRO ESMERALDA COMUNA IQUIQUE";"IQUIQUE";"-20.23918484099546";"-70.12597598316029"
"Tarapacá";"SIN ROL";"RUTA A-1 KILOMETRO 17 COMUNA IQUIQUE";"IQUIQUE";"-20.357454095060437";"-70.16449843432765"
"Tarapacá";"PREASIGNADO";"RUTA 16 KILOMETRO 34.500 COMUNA ALTO HOSPICIO";"ALTO HOSPICIO";"-20.262337440079335";"-70.07342048949774"
"Tarapacá";"SIN ROL";"RUTA A-45 KILOMETRO 48.000 COMUNA CAMINA";"CAMINA";"-19.38157248387864";"-69.5707708829923"
"Tarapacá";"PREASIGNADO";"RUTA A-616 SITIO 3 HUANTAJAYA COMUNA ALTO HOSPICIO";"ALTO HOSPICIO";"-20.245822734764214";"-70.06590843981816"
"Tarapacá";"PREASIGNADO";"CALLE ALDUNATE SIN NUMERO COMUNA POZO ALMONTE";"POZO ALMONTE";"-20.25783298830651";"-69.77755423486656"
